anio,departamento/sede,tipo,valor
2021,SAN NICOLAS,Total Resueltas,1027
2021,TRENQUE LAUQUEN,Total Resueltas,430
2021,ZARATE-CAMPANA,Total Resueltas,1110
2022,AVELLANEDA-LANUS,Ingresadas,37256
2022,AZUL,Ingresadas,1670
2022,AZUL Sede OLAVARRIA,Ingresadas,1822
2022,AZUL Sede TANDIL,Ingresadas,2111
2022,BAHIA BLANCA,Ingresadas,5699
2022,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,1660
2022,DOLORES,Ingresadas,2613
2022,JUNIN,Ingresadas,3509
2022,LA MATANZA,Ingresadas,12851
2022,LA PLATA,Ingresadas,18684
2022,LOMAS DE ZAMORA,Ingresadas,25142
2022,MAR DEL PLATA,Ingresadas,21098
2022,MERCEDES,Ingresadas,6157
2022,MORENO-GRAL.RODRIGUEZ,Ingresadas,5896
2022,MORON,Ingresadas,13202
2022,NECOCHEA,Ingresadas,2860
2022,PERGAMINO,Ingresadas,2759
2022,QUILMES,Ingresadas,13666
2022,SAN ISIDRO,Ingresadas,19609
2022,SAN MARTIN,Ingresadas,14988
2022,SAN NICOLAS,Ingresadas,3678
2022,TRENQUE LAUQUEN,Ingresadas,1979
2022,ZARATE-CAMPANA,Ingresadas,4729
2022,AVELLANEDA-LANUS,Sentencia,310
2022,AZUL,Sentencia,498
2022,AZUL Sede OLAVARRIA,Sentencia,725
2022,AZUL Sede TANDIL,Sentencia,209
2022,BAHIA BLANCA,Sentencia,1058
2022,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,165
2022,DOLORES,Sentencia,212
2022,JUNIN,Sentencia,794
2022,LA MATANZA,Sentencia,482
2022,LA PLATA,Sentencia,3821
2022,LOMAS DE ZAMORA,Sentencia,917
2022,MAR DEL PLATA,Sentencia,1445
2022,MERCEDES,Sentencia,356
2022,MORENO-GRAL.RODRIGUEZ,Sentencia,540
2022,MORON,Sentencia,2180
2022,NECOCHEA,Sentencia,196
2022,PERGAMINO,Sentencia,399
2022,QUILMES,Sentencia,2390
2022,SAN ISIDRO,Sentencia,1591
2022,SAN MARTIN,Sentencia,2468
2022,SAN NICOLAS,Sentencia,330
2022,TRENQUE LAUQUEN,Sentencia,153
2022,ZARATE-CAMPANA,Sentencia,698
2022,AVELLANEDA-LANUS,Conciliación,305
2022,AZUL,Conciliación,41
2022,AZUL Sede OLAVARRIA,Conciliación,113
2022,AZUL Sede TANDIL,Conciliación,87
2022,BAHIA BLANCA,Conciliación,98
2022,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,6
2022,DOLORES,Conciliación,141
2022,JUNIN,Conciliación,26
2022,LA MATANZA,Conciliación,229
2022,LA PLATA,Conciliación,682
2022,LOMAS DE ZAMORA,Conciliación,751
2022,MAR DEL PLATA,Conciliación,296
2022,MERCEDES,Conciliación,241
2022,MORENO-GRAL.RODRIGUEZ,Conciliación,49
2022,MORON,Conciliación,148
2022,NECOCHEA,Conciliación,110
2022,PERGAMINO,Conciliación,22
2022,QUILMES,Conciliación,282
2022,SAN ISIDRO,Conciliación,574
2022,SAN MARTIN,Conciliación,308
2022,SAN NICOLAS,Conciliación,84
2022,TRENQUE LAUQUEN,Conciliación,57
2022,ZARATE-CAMPANA,Conciliación,34
2022,AVELLANEDA-LANUS,Allanamiento,11
2022,AZUL,Allanamiento,8
2022,AZUL Sede OLAVARRIA,Allanamiento,0
2022,AZUL Sede TANDIL,Allanamiento,3
2022,BAHIA BLANCA,Allanamiento,3
2022,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,48
2022,DOLORES,Allanamiento,0
2022,JUNIN,Allanamiento,17
2022,LA MATANZA,Allanamiento,0
2022,LA PLATA,Allanamiento,3
2022,LOMAS DE ZAMORA,Allanamiento,8
2022,MAR DEL PLATA,Allanamiento,25
2022,MERCEDES,Allanamiento,1
2022,MORENO-GRAL.RODRIGUEZ,Allanamiento,0
2022,MORON,Allanamiento,3
2022,NECOCHEA,Allanamiento,7
2022,PERGAMINO,Allanamiento,2
2022,QUILMES,Allanamiento,0
2022,SAN ISIDRO,Allanamiento,12
2022,SAN MARTIN,Allanamiento,3
2022,SAN NICOLAS,Allanamiento,0
2022,TRENQUE LAUQUEN,Allanamiento,0
2022,ZARATE-CAMPANA,Allanamiento,2
2022,AVELLANEDA-LANUS,Transacción,247
2022,AZUL,Transacción,143
2022,AZUL Sede OLAVARRIA,Transacción,36
2022,AZUL Sede TANDIL,Transacción,20
2022,BAHIA BLANCA,Transacción,122
2022,BAHIA BLANCA Sede TRES ARROYOS,Transacción,34
2022,DOLORES,Transacción,82
2022,JUNIN,Transacción,171
2022,LA MATANZA,Transacción,282
2022,LA PLATA,Transacción,498
2022,LOMAS DE ZAMORA,Transacción,746
2022,MAR DEL PLATA,Transacción,254
2022,MERCEDES,Transacción,305
2022,MORENO-GRAL.RODRIGUEZ,Transacción,182
2022,MORON,Transacción,958
2022,NECOCHEA,Transacción,1
2022,PERGAMINO,Transacción,114
2022,QUILMES,Transacción,350
2022,SAN ISIDRO,Transacción,760
2022,SAN MARTIN,Transacción,658
2022,SAN NICOLAS,Transacción,40
2022,TRENQUE LAUQUEN,Transacción,76
2022,ZARATE-CAMPANA,Transacción,249
2022,AVELLANEDA-LANUS,Caducidad,101
2022,AZUL,Caducidad,91
2022,AZUL Sede OLAVARRIA,Caducidad,67
2022,AZUL Sede TANDIL,Caducidad,461
2022,BAHIA BLANCA,Caducidad,27
2022,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,6
2022,DOLORES,Caducidad,95
2022,JUNIN,Caducidad,284
2022,LA MATANZA,Caducidad,1127
2022,LA PLATA,Caducidad,625
2022,LOMAS DE ZAMORA,Caducidad,439
2022,MAR DEL PLATA,Caducidad,89
2022,MERCEDES,Caducidad,1074
2022,MORENO-GRAL.RODRIGUEZ,Caducidad,45
2022,MORON,Caducidad,1135
2022,NECOCHEA,Caducidad,17
2022,PERGAMINO,Caducidad,5
2022,QUILMES,Caducidad,176
2022,SAN ISIDRO,Caducidad,1434
2022,SAN MARTIN,Caducidad,278
2022,SAN NICOLAS,Caducidad,29
2022,TRENQUE LAUQUEN,Caducidad,1
2022,ZARATE-CAMPANA,Caducidad,48
2022,AVELLANEDA-LANUS,Desistimiento,48
2022,AZUL,Desistimiento,20
2022,AZUL Sede OLAVARRIA,Desistimiento,25
2022,AZUL Sede TANDIL,Desistimiento,30
2022,BAHIA BLANCA,Desistimiento,133
2022,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,13
2022,DOLORES,Desistimiento,14
2022,JUNIN,Desistimiento,42
2022,LA MATANZA,Desistimiento,121
2022,LA PLATA,Desistimiento,149
2022,LOMAS DE ZAMORA,Desistimiento,229
2022,MAR DEL PLATA,Desistimiento,57
2022,MERCEDES,Desistimiento,107
2022,MORENO-GRAL.RODRIGUEZ,Desistimiento,103
2022,MORON,Desistimiento,230
2022,NECOCHEA,Desistimiento,9
2022,PERGAMINO,Desistimiento,6
2022,QUILMES,Desistimiento,150
2022,SAN ISIDRO,Desistimiento,381
2022,SAN MARTIN,Desistimiento,163
2022,SAN NICOLAS,Desistimiento,4
2022,TRENQUE LAUQUEN,Desistimiento,4
2022,ZARATE-CAMPANA,Desistimiento,95
2022,AVELLANEDA-LANUS,Interlocutorios,437
2022,AZUL,Interlocutorios,2851
2022,AZUL Sede OLAVARRIA,Interlocutorios,347
2022,AZUL Sede TANDIL,Interlocutorios,1196
2022,BAHIA BLANCA,Interlocutorios,1988
2022,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,500
2022,DOLORES,Interlocutorios,699
2022,JUNIN,Interlocutorios,313
2022,LA MATANZA,Interlocutorios,1080
2022,LA PLATA,Interlocutorios,4657
2022,LOMAS DE ZAMORA,Interlocutorios,1068
2022,MAR DEL PLATA,Interlocutorios,1631
2022,MERCEDES,Interlocutorios,1311
2022,MORENO-GRAL.RODRIGUEZ,Interlocutorios,1039
2022,MORON,Interlocutorios,1851
2022,NECOCHEA,Interlocutorios,1175
2022,PERGAMINO,Interlocutorios,466
2022,QUILMES,Interlocutorios,1731
2022,SAN ISIDRO,Interlocutorios,3360
2022,SAN MARTIN,Interlocutorios,1429
2022,SAN NICOLAS,Interlocutorios,286
2022,TRENQUE LAUQUEN,Interlocutorios,40
2022,ZARATE-CAMPANA,Interlocutorios,648
2022,AVELLANEDA-LANUS,Incompetencia,591
2022,AZUL,Incompetencia,250
2022,AZUL Sede OLAVARRIA,Incompetencia,127
2022,AZUL Sede TANDIL,Incompetencia,62
2022,BAHIA BLANCA,Incompetencia,302
2022,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,21
2022,DOLORES,Incompetencia,164
2022,JUNIN,Incompetencia,155
2022,LA MATANZA,Incompetencia,907
2022,LA PLATA,Incompetencia,1738
2022,LOMAS DE ZAMORA,Incompetencia,1050
2022,MAR DEL PLATA,Incompetencia,499
2022,MERCEDES,Incompetencia,327
2022,MORENO-GRAL.RODRIGUEZ,Incompetencia,224
2022,MORON,Incompetencia,804
2022,NECOCHEA,Incompetencia,87
2022,PERGAMINO,Incompetencia,55
2022,QUILMES,Incompetencia,714
2022,SAN ISIDRO,Incompetencia,1221
2022,SAN MARTIN,Incompetencia,1107
2022,SAN NICOLAS,Incompetencia,472
2022,TRENQUE LAUQUEN,Incompetencia,113
2022,ZARATE-CAMPANA,Incompetencia,290
2022,AVELLANEDA-LANUS,Total Resueltas,2050
2022,AZUL,Total Resueltas,3902
2022,AZUL Sede OLAVARRIA,Total Resueltas,1440
2022,AZUL Sede TANDIL,Total Resueltas,2068
2022,BAHIA BLANCA,Total Resueltas,3731
2022,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,793
2022,DOLORES,Total Resueltas,1407
2022,JUNIN,Total Resueltas,1802
2022,LA MATANZA,Total Resueltas,4228
2022,LA PLATA,Total Resueltas,12173
2022,LOMAS DE ZAMORA,Total Resueltas,5208
2022,MAR DEL PLATA,Total Resueltas,4296
2022,MERCEDES,Total Resueltas,3722
2022,MORENO-GRAL.RODRIGUEZ,Total Resueltas,2182
2022,MORON,Total Resueltas,7309
2022,NECOCHEA,Total Resueltas,1602
2022,PERGAMINO,Total Resueltas,1069
2022,QUILMES,Total Resueltas,5793
2022,SAN ISIDRO,Total Resueltas,9333
2022,SAN MARTIN,Total Resueltas,6414
2022,SAN NICOLAS,Total Resueltas,1245
2022,TRENQUE LAUQUEN,Total Resueltas,444
2022,ZARATE-CAMPANA,Total Resueltas,2064
2023,AVELLANEDA-LANUS,Ingresadas,27587
2023,AZUL,Ingresadas,1932
2023,AZUL Sede OLAVARRIA,Ingresadas,1968
2023,AZUL Sede TANDIL,Ingresadas,2212
2023,BAHIA BLANCA,Ingresadas,6103
2023,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,1352
2023,DOLORES,Ingresadas,2862
2023,JUNIN,Ingresadas,3818
2023,LA MATANZA,Ingresadas,13458
2023,LA PLATA,Ingresadas,18547
2023,LOMAS DE ZAMORA,Ingresadas,26171
2023,MAR DEL PLATA,Ingresadas,18037
2023,MERCEDES,Ingresadas,5813
2023,MORENO-GRAL.RODRIGUEZ,Ingresadas,5534
2023,MORON,Ingresadas,13934
2023,NECOCHEA,Ingresadas,3400
2023,PERGAMINO,Ingresadas,2384
2023,QUILMES,Ingresadas,15256
2023,SAN ISIDRO,Ingresadas,19844
2023,SAN MARTIN,Ingresadas,16407
2023,SAN NICOLAS,Ingresadas,4608
2023,TRENQUE LAUQUEN,Ingresadas,2062
2023,ZARATE-CAMPANA,Ingresadas,4549
2023,AVELLANEDA-LANUS,Sentencia,389
2023,AZUL,Sentencia,599
2023,AZUL Sede OLAVARRIA,Sentencia,1368
2023,AZUL Sede TANDIL,Sentencia,243
2023,BAHIA BLANCA,Sentencia,1081
2023,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,179
2023,DOLORES,Sentencia,265
2023,JUNIN,Sentencia,964
2023,LA MATANZA,Sentencia,652
2023,LA PLATA,Sentencia,4745
2023,LOMAS DE ZAMORA,Sentencia,1082
2023,MAR DEL PLATA,Sentencia,1755
2023,MERCEDES,Sentencia,418
2023,MORENO-GRAL.RODRIGUEZ,Sentencia,596
2023,MORON,Sentencia,2052
2023,NECOCHEA,Sentencia,186
2023,PERGAMINO,Sentencia,408
2023,QUILMES,Sentencia,2505
2023,SAN ISIDRO,Sentencia,1334
2023,SAN MARTIN,Sentencia,2327
2023,SAN NICOLAS,Sentencia,286
2023,TRENQUE LAUQUEN,Sentencia,164
2023,ZARATE-CAMPANA,Sentencia,529
2023,AVELLANEDA-LANUS,Conciliación,271
2023,AZUL,Conciliación,30
2023,AZUL Sede OLAVARRIA,Conciliación,89
2023,AZUL Sede TANDIL,Conciliación,117
2023,BAHIA BLANCA,Conciliación,101
2023,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,16
2023,DOLORES,Conciliación,156
2023,JUNIN,Conciliación,35
2023,LA MATANZA,Conciliación,280
2023,LA PLATA,Conciliación,740
2023,LOMAS DE ZAMORA,Conciliación,700
2023,MAR DEL PLATA,Conciliación,318
2023,MERCEDES,Conciliación,233
2023,MORENO-GRAL.RODRIGUEZ,Conciliación,68
2023,MORON,Conciliación,157
2023,NECOCHEA,Conciliación,112
2023,PERGAMINO,Conciliación,18
2023,QUILMES,Conciliación,314
2023,SAN ISIDRO,Conciliación,589
2023,SAN MARTIN,Conciliación,282
2023,SAN NICOLAS,Conciliación,79
2023,TRENQUE LAUQUEN,Conciliación,60
2023,ZARATE-CAMPANA,Conciliación,63
2023,AVELLANEDA-LANUS,Allanamiento,3
2023,AZUL,Allanamiento,3
2023,AZUL Sede OLAVARRIA,Allanamiento,1
2023,AZUL Sede TANDIL,Allanamiento,0
2023,BAHIA BLANCA,Allanamiento,2
2023,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,50
2023,DOLORES,Allanamiento,0
2023,JUNIN,Allanamiento,13
2023,LA MATANZA,Allanamiento,0
2023,LA PLATA,Allanamiento,7
2023,LOMAS DE ZAMORA,Allanamiento,6
2023,MAR DEL PLATA,Allanamiento,8
2023,MERCEDES,Allanamiento,3
2023,MORENO-GRAL.RODRIGUEZ,Allanamiento,0
2023,MORON,Allanamiento,2
2023,NECOCHEA,Allanamiento,11
2023,PERGAMINO,Allanamiento,2
2023,QUILMES,Allanamiento,1
2023,SAN ISIDRO,Allanamiento,16
2023,SAN MARTIN,Allanamiento,0
2023,SAN NICOLAS,Allanamiento,0
2023,TRENQUE LAUQUEN,Allanamiento,5
2023,ZARATE-CAMPANA,Allanamiento,2
2023,AVELLANEDA-LANUS,Transacción,241
2023,AZUL,Transacción,141
2023,AZUL Sede OLAVARRIA,Transacción,36
2023,AZUL Sede TANDIL,Transacción,14
2023,BAHIA BLANCA,Transacción,128
2023,BAHIA BLANCA Sede TRES ARROYOS,Transacción,57
2023,DOLORES,Transacción,67
2023,JUNIN,Transacción,173
2023,LA MATANZA,Transacción,278
2023,LA PLATA,Transacción,453
2023,LOMAS DE ZAMORA,Transacción,666
2023,MAR DEL PLATA,Transacción,264
2023,MERCEDES,Transacción,277
2023,MORENO-GRAL.RODRIGUEZ,Transacción,250
2023,MORON,Transacción,910
2023,NECOCHEA,Transacción,7
2023,PERGAMINO,Transacción,85
2023,QUILMES,Transacción,329
2023,SAN ISIDRO,Transacción,687
2023,SAN MARTIN,Transacción,531
2023,SAN NICOLAS,Transacción,45
2023,TRENQUE LAUQUEN,Transacción,62
2023,ZARATE-CAMPANA,Transacción,245
2023,AVELLANEDA-LANUS,Caducidad,91
2023,AZUL,Caducidad,101
2023,AZUL Sede OLAVARRIA,Caducidad,121
2023,AZUL Sede TANDIL,Caducidad,108
2023,BAHIA BLANCA,Caducidad,21
2023,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,4
2023,DOLORES,Caducidad,89
2023,JUNIN,Caducidad,505
2023,LA MATANZA,Caducidad,657
2023,LA PLATA,Caducidad,785
2023,LOMAS DE ZAMORA,Caducidad,1456
2023,MAR DEL PLATA,Caducidad,87
2023,MERCEDES,Caducidad,449
2023,MORENO-GRAL.RODRIGUEZ,Caducidad,162
2023,MORON,Caducidad,2117
2023,NECOCHEA,Caducidad,10
2023,PERGAMINO,Caducidad,3
2023,QUILMES,Caducidad,177
2023,SAN ISIDRO,Caducidad,1002
2023,SAN MARTIN,Caducidad,301
2023,SAN NICOLAS,Caducidad,25
2023,TRENQUE LAUQUEN,Caducidad,8
2023,ZARATE-CAMPANA,Caducidad,35
2023,AVELLANEDA-LANUS,Desistimiento,90
2023,AZUL,Desistimiento,13
2023,AZUL Sede OLAVARRIA,Desistimiento,21
2023,AZUL Sede TANDIL,Desistimiento,41
2023,BAHIA BLANCA,Desistimiento,144
2023,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,21
2023,DOLORES,Desistimiento,16
2023,JUNIN,Desistimiento,44
2023,LA MATANZA,Desistimiento,122
2023,LA PLATA,Desistimiento,140
2023,LOMAS DE ZAMORA,Desistimiento,356
2023,MAR DEL PLATA,Desistimiento,93
2023,MERCEDES,Desistimiento,71
2023,MORENO-GRAL.RODRIGUEZ,Desistimiento,39
2023,MORON,Desistimiento,247
2023,NECOCHEA,Desistimiento,31
2023,PERGAMINO,Desistimiento,12
2023,QUILMES,Desistimiento,190
2023,SAN ISIDRO,Desistimiento,311
2023,SAN MARTIN,Desistimiento,122
2023,SAN NICOLAS,Desistimiento,15
2023,TRENQUE LAUQUEN,Desistimiento,2
2023,ZARATE-CAMPANA,Desistimiento,45
2023,AVELLANEDA-LANUS,Interlocutorios,500
2023,AZUL,Interlocutorios,2742
2023,AZUL Sede OLAVARRIA,Interlocutorios,472
2023,AZUL Sede TANDIL,Interlocutorios,1116
2023,BAHIA BLANCA,Interlocutorios,2403
2023,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,547
2023,DOLORES,Interlocutorios,867
2023,JUNIN,Interlocutorios,488
2023,LA MATANZA,Interlocutorios,1175
2023,LA PLATA,Interlocutorios,5685
2023,LOMAS DE ZAMORA,Interlocutorios,1140
2023,MAR DEL PLATA,Interlocutorios,2117
2023,MERCEDES,Interlocutorios,1726
2023,MORENO-GRAL.RODRIGUEZ,Interlocutorios,1249
2023,MORON,Interlocutorios,2990
2023,NECOCHEA,Interlocutorios,2025
2023,PERGAMINO,Interlocutorios,398
2023,QUILMES,Interlocutorios,2339
2023,SAN ISIDRO,Interlocutorios,3107
2023,SAN MARTIN,Interlocutorios,1240
2023,SAN NICOLAS,Interlocutorios,336
2023,TRENQUE LAUQUEN,Interlocutorios,109
2023,ZARATE-CAMPANA,Interlocutorios,589
2023,AVELLANEDA-LANUS,Incompetencia,490
2023,AZUL,Incompetencia,227
2023,AZUL Sede OLAVARRIA,Incompetencia,109
2023,AZUL Sede TANDIL,Incompetencia,83
2023,BAHIA BLANCA,Incompetencia,393
2023,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,46
2023,DOLORES,Incompetencia,85
2023,JUNIN,Incompetencia,117
2023,LA MATANZA,Incompetencia,975
2023,LA PLATA,Incompetencia,2103
2023,LOMAS DE ZAMORA,Incompetencia,1225
2023,MAR DEL PLATA,Incompetencia,553
2023,MERCEDES,Incompetencia,312
2023,MORENO-GRAL.RODRIGUEZ,Incompetencia,270
2023,MORON,Incompetencia,991
2023,NECOCHEA,Incompetencia,142
2023,PERGAMINO,Incompetencia,51
2023,QUILMES,Incompetencia,653
2023,SAN ISIDRO,Incompetencia,1152
2023,SAN MARTIN,Incompetencia,1093
2023,SAN NICOLAS,Incompetencia,809
2023,TRENQUE LAUQUEN,Incompetencia,133
2023,ZARATE-CAMPANA,Incompetencia,371
2023,AVELLANEDA-LANUS,Total Resueltas,2075
2023,AZUL,Total Resueltas,3856
2023,AZUL Sede OLAVARRIA,Total Resueltas,2217
2023,AZUL Sede TANDIL,Total Resueltas,1722
2023,BAHIA BLANCA,Total Resueltas,4273
2023,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,920
2023,DOLORES,Total Resueltas,1545
2023,JUNIN,Total Resueltas,2339
2023,LA MATANZA,Total Resueltas,4139
2023,LA PLATA,Total Resueltas,14658
2023,LOMAS DE ZAMORA,Total Resueltas,6631
2023,MAR DEL PLATA,Total Resueltas,5195
2023,MERCEDES,Total Resueltas,3489
2023,MORENO-GRAL.RODRIGUEZ,Total Resueltas,2634
2023,MORON,Total Resueltas,9466
2023,NECOCHEA,Total Resueltas,2524
2023,PERGAMINO,Total Resueltas,977
2023,QUILMES,Total Resueltas,6508
2023,SAN ISIDRO,Total Resueltas,8198
2023,SAN MARTIN,Total Resueltas,5896
2023,SAN NICOLAS,Total Resueltas,1595
2023,TRENQUE LAUQUEN,Total Resueltas,543
2023,ZARATE-CAMPANA,Total Resueltas,1879
2024,AVELLANEDA-LANUS,Ingresadas,20516
2024,AZUL,Ingresadas,1700
2024,AZUL Sede OLAVARRIA,Ingresadas,1908
2024,AZUL Sede TANDIL,Ingresadas,2143
2024,BAHIA BLANCA,Ingresadas,5513
2024,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,1304
2024,DOLORES,Ingresadas,3043
2024,JUNIN,Ingresadas,3639
2024,LA MATANZA,Ingresadas,12905
2024,LA PLATA,Ingresadas,19807
2024,LOMAS DE ZAMORA,Ingresadas,26431
2024,MAR DEL PLATA,Ingresadas,15516
2024,MERCEDES,Ingresadas,5448
2024,MORENO-GRAL.RODRIGUEZ,Ingresadas,5554
2024,MORON,Ingresadas,15219
2024,NECOCHEA,Ingresadas,3090
2024,PERGAMINO,Ingresadas,2122
2024,QUILMES,Ingresadas,19813
2024,SAN ISIDRO,Ingresadas,19921
2024,SAN MARTIN,Ingresadas,15909
2024,SAN NICOLAS,Ingresadas,4366
2024,TRENQUE LAUQUEN,Ingresadas,1915
2024,ZARATE-CAMPANA,Ingresadas,4661
2024,AVELLANEDA-LANUS,Sentencia,490
2024,AZUL,Sentencia,587
2024,AZUL Sede OLAVARRIA,Sentencia,2157
2024,AZUL Sede TANDIL,Sentencia,259
2024,BAHIA BLANCA,Sentencia,1373
2024,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,145
2024,DOLORES,Sentencia,277
2024,JUNIN,Sentencia,1068
2024,LA MATANZA,Sentencia,1014
2024,LA PLATA,Sentencia,4427
2024,LOMAS DE ZAMORA,Sentencia,1369
2024,MAR DEL PLATA,Sentencia,1661
2024,MERCEDES,Sentencia,495
2024,MORENO-GRAL.RODRIGUEZ,Sentencia,607
2024,MORON,Sentencia,2396
2024,NECOCHEA,Sentencia,195
2024,PERGAMINO,Sentencia,473
2024,QUILMES,Sentencia,2417
2024,SAN ISIDRO,Sentencia,1506
2024,SAN MARTIN,Sentencia,2374
2024,SAN NICOLAS,Sentencia,305
2024,TRENQUE LAUQUEN,Sentencia,196
2024,ZARATE-CAMPANA,Sentencia,674
2024,AVELLANEDA-LANUS,Conciliación,259
2024,AZUL,Conciliación,17
2024,AZUL Sede OLAVARRIA,Conciliación,120
2024,AZUL Sede TANDIL,Conciliación,138
2024,BAHIA BLANCA,Conciliación,156
2024,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,23
2024,DOLORES,Conciliación,155
2024,JUNIN,Conciliación,50
2024,LA MATANZA,Conciliación,287
2024,LA PLATA,Conciliación,680
2024,LOMAS DE ZAMORA,Conciliación,610
2024,MAR DEL PLATA,Conciliación,384
2024,MERCEDES,Conciliación,322
2024,MORENO-GRAL.RODRIGUEZ,Conciliación,79
2024,MORON,Conciliación,207
2024,NECOCHEA,Conciliación,124
2024,PERGAMINO,Conciliación,15
2024,QUILMES,Conciliación,258
2024,SAN ISIDRO,Conciliación,623
2024,SAN MARTIN,Conciliación,298
2024,SAN NICOLAS,Conciliación,93
2024,TRENQUE LAUQUEN,Conciliación,74
2024,ZARATE-CAMPANA,Conciliación,250
2024,AVELLANEDA-LANUS,Allanamiento,1
2024,AZUL,Allanamiento,2
2024,AZUL Sede OLAVARRIA,Allanamiento,0
2024,AZUL Sede TANDIL,Allanamiento,1
2024,BAHIA BLANCA,Allanamiento,2
2024,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,55
2024,DOLORES,Allanamiento,1
2024,JUNIN,Allanamiento,12
2024,LA MATANZA,Allanamiento,3
2024,LA PLATA,Allanamiento,2
2024,LOMAS DE ZAMORA,Allanamiento,1
2024,MAR DEL PLATA,Allanamiento,2
2024,MERCEDES,Allanamiento,2
2024,MORENO-GRAL.RODRIGUEZ,Allanamiento,0
2024,MORON,Allanamiento,1
2024,NECOCHEA,Allanamiento,7
2024,PERGAMINO,Allanamiento,7
2024,QUILMES,Allanamiento,0
2024,SAN ISIDRO,Allanamiento,3
2024,SAN MARTIN,Allanamiento,2
2024,SAN NICOLAS,Allanamiento,0
2024,TRENQUE LAUQUEN,Allanamiento,1
2024,ZARATE-CAMPANA,Allanamiento,1
2024,AVELLANEDA-LANUS,Transacción,136
2024,AZUL,Transacción,114
2024,AZUL Sede OLAVARRIA,Transacción,57
2024,AZUL Sede TANDIL,Transacción,16
2024,BAHIA BLANCA,Transacción,132
2024,BAHIA BLANCA Sede TRES ARROYOS,Transacción,31
2024,DOLORES,Transacción,95
2024,JUNIN,Transacción,200
2024,LA MATANZA,Transacción,325
2024,LA PLATA,Transacción,412
2024,LOMAS DE ZAMORA,Transacción,596
2024,MAR DEL PLATA,Transacción,229
2024,MERCEDES,Transacción,294
2024,MORENO-GRAL.RODRIGUEZ,Transacción,289
2024,MORON,Transacción,902
2024,NECOCHEA,Transacción,5
2024,PERGAMINO,Transacción,101
2024,QUILMES,Transacción,250
2024,SAN ISIDRO,Transacción,748
2024,SAN MARTIN,Transacción,598
2024,SAN NICOLAS,Transacción,52
2024,TRENQUE LAUQUEN,Transacción,70
2024,ZARATE-CAMPANA,Transacción,424
2024,AVELLANEDA-LANUS,Caducidad,225
2024,AZUL,Caducidad,53
2024,AZUL Sede OLAVARRIA,Caducidad,137
2024,AZUL Sede TANDIL,Caducidad,215
2024,BAHIA BLANCA,Caducidad,35
2024,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,30
2024,DOLORES,Caducidad,52
2024,JUNIN,Caducidad,585
2024,LA MATANZA,Caducidad,909
2024,LA PLATA,Caducidad,690
2024,LOMAS DE ZAMORA,Caducidad,2196
2024,MAR DEL PLATA,Caducidad,124
2024,MERCEDES,Caducidad,315
2024,MORENO-GRAL.RODRIGUEZ,Caducidad,314
2024,MORON,Caducidad,1989
2024,NECOCHEA,Caducidad,12
2024,PERGAMINO,Caducidad,6
2024,QUILMES,Caducidad,125
2024,SAN ISIDRO,Caducidad,1370
2024,SAN MARTIN,Caducidad,398
2024,SAN NICOLAS,Caducidad,39
2024,TRENQUE LAUQUEN,Caducidad,18
2024,ZARATE-CAMPANA,Caducidad,55
2024,AVELLANEDA-LANUS,Desistimiento,94
2024,AZUL,Desistimiento,9
2024,AZUL Sede OLAVARRIA,Desistimiento,27
2024,AZUL Sede TANDIL,Desistimiento,18
2024,BAHIA BLANCA,Desistimiento,167
2024,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,10
2024,DOLORES,Desistimiento,12
2024,JUNIN,Desistimiento,48
2024,LA MATANZA,Desistimiento,125
2024,LA PLATA,Desistimiento,92
2024,LOMAS DE ZAMORA,Desistimiento,230
2024,MAR DEL PLATA,Desistimiento,76
2024,MERCEDES,Desistimiento,63
2024,MORENO-GRAL.RODRIGUEZ,Desistimiento,40
2024,MORON,Desistimiento,283
2024,NECOCHEA,Desistimiento,15
2024,PERGAMINO,Desistimiento,13
2024,QUILMES,Desistimiento,147
2024,SAN ISIDRO,Desistimiento,536
2024,SAN MARTIN,Desistimiento,140
2024,SAN NICOLAS,Desistimiento,6
