anio,departamento/sede,tipo,valor
2020,LOMAS DE ZAMORA,Total Resueltas,2751
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Total Resueltas,546
2020,LOMAS DE ZAMORA Sede LANUS,Total Resueltas,776
2020,MAR DEL PLATA,Total Resueltas,2944
2020,MERCEDES,Total Resueltas,668
2020,MERCEDES Sede BRAGADO,Total Resueltas,446
2020,MORENO-GRAL.RODRIGUEZ,Total Resueltas,277
2020,MORON,Total Resueltas,1406
2020,NECOCHEA,Total Resueltas,227
2020,PERGAMINO,Total Resueltas,416
2020,QUILMES,Total Resueltas,2153
2020,QUILMES Sede FLORENCIO VARELA,Total Resueltas,330
2020,SAN ISIDRO,Total Resueltas,4027
2020,SAN ISIDRO Sede PILAR,Total Resueltas,661
2020,SAN MARTIN,Total Resueltas,1483
2020,SAN MARTIN Sede SAN MIGUEL,Total Resueltas,618
2020,SAN NICOLAS,Total Resueltas,1861
2020,TRENQUE LAUQUEN,Total Resueltas,280
2020,ZARATE-CAMPANA,Total Resueltas,1967
2021,AVELLANEDA-LANUS,Ingresadas,5708
2021,AZUL,Ingresadas,511
2021,AZUL Sede OLAVARRIA,Ingresadas,554
2021,AZUL Sede TANDIL,Ingresadas,923
2021,BAHIA BLANCA,Ingresadas,1954
2021,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,239
2021,DOLORES,Ingresadas,1764
2021,JUNIN,Ingresadas,1014
2021,JUNIN Sede CHACABUCO,Ingresadas,441
2021,LA MATANZA,Ingresadas,5061
2021,LA PLATA,Ingresadas,7908
2021,LOMAS DE ZAMORA,Ingresadas,7070
2021,MAR DEL PLATA,Ingresadas,5511
2021,MERCEDES,Ingresadas,1513
2021,MERCEDES Sede BRAGADO,Ingresadas,603
2021,MORENO-GRAL.RODRIGUEZ,Ingresadas,2256
2021,MORON,Ingresadas,5295
2021,NECOCHEA,Ingresadas,464
2021,PERGAMINO,Ingresadas,870
2021,QUILMES,Ingresadas,5496
2021,QUILMES Sede FLORENCIO VARELA,Ingresadas,668
2021,SAN ISIDRO,Ingresadas,9140
2021,SAN ISIDRO Sede PILAR,Ingresadas,2614
2021,SAN MARTIN,Ingresadas,5738
2021,SAN MARTIN Sede SAN MIGUEL,Ingresadas,2029
2021,SAN NICOLAS,Ingresadas,2247
2021,TRENQUE LAUQUEN,Ingresadas,542
2021,ZARATE-CAMPANA,Ingresadas,3353
2021,AVELLANEDA-LANUS,Sentencia,345
2021,AZUL,Sentencia,23
2021,AZUL Sede OLAVARRIA,Sentencia,198
2021,AZUL Sede TANDIL,Sentencia,234
2021,BAHIA BLANCA,Sentencia,288
2021,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,58
2021,DOLORES,Sentencia,131
2021,JUNIN,Sentencia,277
2021,JUNIN Sede CHACABUCO,Sentencia,17
2021,LA MATANZA,Sentencia,206
2021,LA PLATA,Sentencia,1153
2021,LOMAS DE ZAMORA,Sentencia,755
2021,MAR DEL PLATA,Sentencia,370
2021,MERCEDES,Sentencia,112
2021,MERCEDES Sede BRAGADO,Sentencia,93
2021,MORENO-GRAL.RODRIGUEZ,Sentencia,30
2021,MORON,Sentencia,358
2021,NECOCHEA,Sentencia,33
2021,PERGAMINO,Sentencia,175
2021,QUILMES,Sentencia,517
2021,QUILMES Sede FLORENCIO VARELA,Sentencia,63
2021,SAN ISIDRO,Sentencia,833
2021,SAN ISIDRO Sede PILAR,Sentencia,146
2021,SAN MARTIN,Sentencia,353
2021,SAN MARTIN Sede SAN MIGUEL,Sentencia,117
2021,SAN NICOLAS,Sentencia,330
2021,TRENQUE LAUQUEN,Sentencia,70
2021,ZARATE-CAMPANA,Sentencia,221
2021,AVELLANEDA-LANUS,Conciliación,1484
2021,AZUL,Conciliación,260
2021,AZUL Sede OLAVARRIA,Conciliación,302
2021,AZUL Sede TANDIL,Conciliación,428
2021,BAHIA BLANCA,Conciliación,1231
2021,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,25
2021,DOLORES,Conciliación,1132
2021,JUNIN,Conciliación,507
2021,JUNIN Sede CHACABUCO,Conciliación,126
2021,LA MATANZA,Conciliación,1545
2021,LA PLATA,Conciliación,3486
2021,LOMAS DE ZAMORA,Conciliación,1238
2021,MAR DEL PLATA,Conciliación,1972
2021,MERCEDES,Conciliación,657
2021,MERCEDES Sede BRAGADO,Conciliación,125
2021,MORENO-GRAL.RODRIGUEZ,Conciliación,284
2021,MORON,Conciliación,1323
2021,NECOCHEA,Conciliación,182
2021,PERGAMINO,Conciliación,613
2021,QUILMES,Conciliación,536
2021,QUILMES Sede FLORENCIO VARELA,Conciliación,56
2021,SAN ISIDRO,Conciliación,3057
2021,SAN ISIDRO Sede PILAR,Conciliación,565
2021,SAN MARTIN,Conciliación,848
2021,SAN MARTIN Sede SAN MIGUEL,Conciliación,593
2021,SAN NICOLAS,Conciliación,1711
2021,TRENQUE LAUQUEN,Conciliación,391
2021,ZARATE-CAMPANA,Conciliación,2122
2021,AVELLANEDA-LANUS,Allanamiento,2
2021,AZUL,Allanamiento,0
2021,AZUL Sede OLAVARRIA,Allanamiento,0
2021,AZUL Sede TANDIL,Allanamiento,0
2021,BAHIA BLANCA,Allanamiento,2
2021,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,0
2021,DOLORES,Allanamiento,2
2021,JUNIN,Allanamiento,0
2021,JUNIN Sede CHACABUCO,Allanamiento,0
2021,LA MATANZA,Allanamiento,3
2021,LA PLATA,Allanamiento,1
2021,LOMAS DE ZAMORA,Allanamiento,8
2021,MAR DEL PLATA,Allanamiento,8
2021,MERCEDES,Allanamiento,0
2021,MERCEDES Sede BRAGADO,Allanamiento,1
2021,MORENO-GRAL.RODRIGUEZ,Allanamiento,3
2021,MORON,Allanamiento,6
2021,NECOCHEA,Allanamiento,2
2021,PERGAMINO,Allanamiento,0
2021,QUILMES,Allanamiento,11
2021,QUILMES Sede FLORENCIO VARELA,Allanamiento,0
2021,SAN ISIDRO,Allanamiento,2
2021,SAN ISIDRO Sede PILAR,Allanamiento,0
2021,SAN MARTIN,Allanamiento,8
2021,SAN MARTIN Sede SAN MIGUEL,Allanamiento,0
2021,SAN NICOLAS,Allanamiento,0
2021,TRENQUE LAUQUEN,Allanamiento,1
2021,ZARATE-CAMPANA,Allanamiento,0
2021,AVELLANEDA-LANUS,Transacción,255
2021,AZUL,Transacción,0
2021,AZUL Sede OLAVARRIA,Transacción,0
2021,AZUL Sede TANDIL,Transacción,0
2021,BAHIA BLANCA,Transacción,5
2021,BAHIA BLANCA Sede TRES ARROYOS,Transacción,140
2021,DOLORES,Transacción,0
2021,JUNIN,Transacción,0
2021,JUNIN Sede CHACABUCO,Transacción,0
2021,LA MATANZA,Transacción,3
2021,LA PLATA,Transacción,63
2021,LOMAS DE ZAMORA,Transacción,1852
2021,MAR DEL PLATA,Transacción,1897
2021,MERCEDES,Transacción,1
2021,MERCEDES Sede BRAGADO,Transacción,333
2021,MORENO-GRAL.RODRIGUEZ,Transacción,0
2021,MORON,Transacción,0
2021,NECOCHEA,Transacción,0
2021,PERGAMINO,Transacción,0
2021,QUILMES,Transacción,1701
2021,QUILMES Sede FLORENCIO VARELA,Transacción,188
2021,SAN ISIDRO,Transacción,1365
2021,SAN ISIDRO Sede PILAR,Transacción,0
2021,SAN MARTIN,Transacción,1101
2021,SAN MARTIN Sede SAN MIGUEL,Transacción,20
2021,SAN NICOLAS,Transacción,0
2021,TRENQUE LAUQUEN,Transacción,0
2021,ZARATE-CAMPANA,Transacción,0
2021,AVELLANEDA-LANUS,Caducidad,116
2021,AZUL,Caducidad,0
2021,AZUL Sede OLAVARRIA,Caducidad,0
2021,AZUL Sede TANDIL,Caducidad,1
2021,BAHIA BLANCA,Caducidad,19
2021,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,4
2021,DOLORES,Caducidad,19
2021,JUNIN,Caducidad,12
2021,JUNIN Sede CHACABUCO,Caducidad,0
2021,LA MATANZA,Caducidad,139
2021,LA PLATA,Caducidad,97
2021,LOMAS DE ZAMORA,Caducidad,187
2021,MAR DEL PLATA,Caducidad,7
2021,MERCEDES,Caducidad,32
2021,MERCEDES Sede BRAGADO,Caducidad,14
2021,MORENO-GRAL.RODRIGUEZ,Caducidad,29
2021,MORON,Caducidad,320
2021,NECOCHEA,Caducidad,0
2021,PERGAMINO,Caducidad,9
2021,QUILMES,Caducidad,333
2021,QUILMES Sede FLORENCIO VARELA,Caducidad,20
2021,SAN ISIDRO,Caducidad,275
2021,SAN ISIDRO Sede PILAR,Caducidad,169
2021,SAN MARTIN,Caducidad,460
2021,SAN MARTIN Sede SAN MIGUEL,Caducidad,7
2021,SAN NICOLAS,Caducidad,57
2021,TRENQUE LAUQUEN,Caducidad,77
2021,ZARATE-CAMPANA,Caducidad,201
2021,AVELLANEDA-LANUS,Desistimiento,26
2021,AZUL,Desistimiento,1
2021,AZUL Sede OLAVARRIA,Desistimiento,7
2021,AZUL Sede TANDIL,Desistimiento,0
2021,BAHIA BLANCA,Desistimiento,2
2021,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,10
2021,DOLORES,Desistimiento,17
2021,JUNIN,Desistimiento,18
2021,JUNIN Sede CHACABUCO,Desistimiento,0
2021,LA MATANZA,Desistimiento,24
2021,LA PLATA,Desistimiento,40
2021,LOMAS DE ZAMORA,Desistimiento,117
2021,MAR DEL PLATA,Desistimiento,41
2021,MERCEDES,Desistimiento,10
2021,MERCEDES Sede BRAGADO,Desistimiento,18
2021,MORENO-GRAL.RODRIGUEZ,Desistimiento,17
2021,MORON,Desistimiento,41
2021,NECOCHEA,Desistimiento,0
2021,PERGAMINO,Desistimiento,1
2021,QUILMES,Desistimiento,68
2021,QUILMES Sede FLORENCIO VARELA,Desistimiento,15
2021,SAN ISIDRO,Desistimiento,54
2021,SAN ISIDRO Sede PILAR,Desistimiento,0
2021,SAN MARTIN,Desistimiento,53
2021,SAN MARTIN Sede SAN MIGUEL,Desistimiento,16
2021,SAN NICOLAS,Desistimiento,13
2021,TRENQUE LAUQUEN,Desistimiento,19
2021,ZARATE-CAMPANA,Desistimiento,40
2021,AVELLANEDA-LANUS,Interlocutorios,84
2021,AZUL,Interlocutorios,0
2021,AZUL Sede OLAVARRIA,Interlocutorios,10
2021,AZUL Sede TANDIL,Interlocutorios,0
2021,BAHIA BLANCA,Interlocutorios,0
2021,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,15
2021,DOLORES,Interlocutorios,27
2021,JUNIN,Interlocutorios,36
2021,JUNIN Sede CHACABUCO,Interlocutorios,71
2021,LA MATANZA,Interlocutorios,88
2021,LA PLATA,Interlocutorios,77
2021,LOMAS DE ZAMORA,Interlocutorios,136
2021,MAR DEL PLATA,Interlocutorios,28
2021,MERCEDES,Interlocutorios,112
2021,MERCEDES Sede BRAGADO,Interlocutorios,69
2021,MORENO-GRAL.RODRIGUEZ,Interlocutorios,9
2021,MORON,Interlocutorios,234
2021,NECOCHEA,Interlocutorios,5
2021,PERGAMINO,Interlocutorios,0
2021,QUILMES,Interlocutorios,188
2021,QUILMES Sede FLORENCIO VARELA,Interlocutorios,39
2021,SAN ISIDRO,Interlocutorios,90
2021,SAN ISIDRO Sede PILAR,Interlocutorios,56
2021,SAN MARTIN,Interlocutorios,261
2021,SAN MARTIN Sede SAN MIGUEL,Interlocutorios,220
2021,SAN NICOLAS,Interlocutorios,195
2021,TRENQUE LAUQUEN,Interlocutorios,0
2021,ZARATE-CAMPANA,Interlocutorios,32
2021,AVELLANEDA-LANUS,Incompetencia,85
2021,AZUL,Incompetencia,1
2021,AZUL Sede OLAVARRIA,Incompetencia,10
2021,AZUL Sede TANDIL,Incompetencia,7
2021,BAHIA BLANCA,Incompetencia,3
2021,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,9
2021,DOLORES,Incompetencia,19
2021,JUNIN,Incompetencia,7
2021,JUNIN Sede CHACABUCO,Incompetencia,2
2021,LA MATANZA,Incompetencia,62
2021,LA PLATA,Incompetencia,572
2021,LOMAS DE ZAMORA,Incompetencia,320
2021,MAR DEL PLATA,Incompetencia,20
2021,MERCEDES,Incompetencia,34
2021,MERCEDES Sede BRAGADO,Incompetencia,3
2021,MORENO-GRAL.RODRIGUEZ,Incompetencia,28
2021,MORON,Incompetencia,127
2021,NECOCHEA,Incompetencia,0
2021,PERGAMINO,Incompetencia,0
2021,QUILMES,Incompetencia,153
2021,QUILMES Sede FLORENCIO VARELA,Incompetencia,19
2021,SAN ISIDRO,Incompetencia,563
2021,SAN ISIDRO Sede PILAR,Incompetencia,90
2021,SAN MARTIN,Incompetencia,146
2021,SAN MARTIN Sede SAN MIGUEL,Incompetencia,40
2021,SAN NICOLAS,Incompetencia,106
2021,TRENQUE LAUQUEN,Incompetencia,5
2021,ZARATE-CAMPANA,Incompetencia,18
2021,AVELLANEDA-LANUS,Total Resueltas,2397
2021,AZUL,Total Resueltas,285
2021,AZUL Sede OLAVARRIA,Total Resueltas,527
2021,AZUL Sede TANDIL,Total Resueltas,670
2021,BAHIA BLANCA,Total Resueltas,1550
2021,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,261
2021,DOLORES,Total Resueltas,1347
2021,JUNIN,Total Resueltas,857
2021,JUNIN Sede CHACABUCO,Total Resueltas,216
2021,LA MATANZA,Total Resueltas,2070
2021,LA PLATA,Total Resueltas,5489
2021,LOMAS DE ZAMORA,Total Resueltas,4613
2021,MAR DEL PLATA,Total Resueltas,4343
2021,MERCEDES,Total Resueltas,958
2021,MERCEDES Sede BRAGADO,Total Resueltas,656
2021,MORENO-GRAL.RODRIGUEZ,Total Resueltas,400
2021,MORON,Total Resueltas,2409
2021,NECOCHEA,Total Resueltas,222
2021,PERGAMINO,Total Resueltas,798
2021,QUILMES,Total Resueltas,3507
2021,QUILMES Sede FLORENCIO VARELA,Total Resueltas,400
2021,SAN ISIDRO,Total Resueltas,6239
2021,SAN ISIDRO Sede PILAR,Total Resueltas,1026
2021,SAN MARTIN,Total Resueltas,3230
2021,SAN MARTIN Sede SAN MIGUEL,Total Resueltas,1013
2021,SAN NICOLAS,Total Resueltas,2412
2021,TRENQUE LAUQUEN,Total Resueltas,563
2021,ZARATE-CAMPANA,Total Resueltas,2634
2022,AVELLANEDA-LANUS,Ingresadas,5964
2022,AZUL,Ingresadas,523
2022,AZUL Sede OLAVARRIA,Ingresadas,785
2022,AZUL Sede TANDIL,Ingresadas,1225
2022,BAHIA BLANCA,Ingresadas,1893
2022,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,314
2022,DOLORES,Ingresadas,1791
2022,JUNIN,Ingresadas,977
2022,JUNIN Sede CHACABUCO,Ingresadas,210
2022,LA MATANZA,Ingresadas,5744
2022,LA PLATA,Ingresadas,8411
2022,LOMAS DE ZAMORA,Ingresadas,8766
2022,MAR DEL PLATA,Ingresadas,5104
2022,MERCEDES,Ingresadas,1608
2022,MERCEDES Sede BRAGADO,Ingresadas,718
2022,MORENO-GRAL.RODRIGUEZ,Ingresadas,2448
2022,MORON,Ingresadas,5908
2022,NECOCHEA,Ingresadas,359
2022,PERGAMINO,Ingresadas,944
2022,QUILMES,Ingresadas,6938
2022,QUILMES Sede FLORENCIO VARELA,Ingresadas,827
2022,SAN ISIDRO,Ingresadas,8609
2022,SAN ISIDRO Sede PILAR,Ingresadas,3680
2022,SAN MARTIN,Ingresadas,7890
2022,SAN MARTIN Sede SAN MIGUEL,Ingresadas,1939
2022,SAN NICOLAS,Ingresadas,3602
2022,TRENQUE LAUQUEN,Ingresadas,486
2022,ZARATE-CAMPANA,Ingresadas,4088
2022,AVELLANEDA-LANUS,Sentencia,640
2022,AZUL,Sentencia,36
2022,AZUL Sede OLAVARRIA,Sentencia,231
2022,AZUL Sede TANDIL,Sentencia,260
2022,BAHIA BLANCA,Sentencia,310
2022,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,85
2022,DOLORES,Sentencia,204
2022,JUNIN,Sentencia,438
2022,JUNIN Sede CHACABUCO,Sentencia,46
2022,LA MATANZA,Sentencia,377
2022,LA PLATA,Sentencia,1254
2022,LOMAS DE ZAMORA,Sentencia,1108
2022,MAR DEL PLATA,Sentencia,718
2022,MERCEDES,Sentencia,221
2022,MERCEDES Sede BRAGADO,Sentencia,81
2022,MORENO-GRAL.RODRIGUEZ,Sentencia,121
2022,MORON,Sentencia,563
2022,NECOCHEA,Sentencia,29
2022,PERGAMINO,Sentencia,192
2022,QUILMES,Sentencia,735
2022,QUILMES Sede FLORENCIO VARELA,Sentencia,76
2022,SAN ISIDRO,Sentencia,1007
2022,SAN ISIDRO Sede PILAR,Sentencia,223
2022,SAN MARTIN,Sentencia,635
2022,SAN MARTIN Sede SAN MIGUEL,Sentencia,322
2022,SAN NICOLAS,Sentencia,714
2022,TRENQUE LAUQUEN,Sentencia,77
2022,ZARATE-CAMPANA,Sentencia,258
2022,AVELLANEDA-LANUS,Conciliación,2131
2022,AZUL,Conciliación,259
2022,AZUL Sede OLAVARRIA,Conciliación,306
2022,AZUL Sede TANDIL,Conciliación,510
2022,BAHIA BLANCA,Conciliación,1245
2022,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,55
2022,DOLORES,Conciliación,1251
2022,JUNIN,Conciliación,480
2022,JUNIN Sede CHACABUCO,Conciliación,94
2022,LA MATANZA,Conciliación,2218
2022,LA PLATA,Conciliación,4059
2022,LOMAS DE ZAMORA,Conciliación,1783
2022,MAR DEL PLATA,Conciliación,2466
2022,MERCEDES,Conciliación,683
2022,MERCEDES Sede BRAGADO,Conciliación,143
2022,MORENO-GRAL.RODRIGUEZ,Conciliación,643
2022,MORON,Conciliación,1869
2022,NECOCHEA,Conciliación,209
2022,PERGAMINO,Conciliación,647
2022,QUILMES,Conciliación,864
2022,QUILMES Sede FLORENCIO VARELA,Conciliación,221
2022,SAN ISIDRO,Conciliación,4067
2022,SAN ISIDRO Sede PILAR,Conciliación,783
2022,SAN MARTIN,Conciliación,1378
2022,SAN MARTIN Sede SAN MIGUEL,Conciliación,988
2022,SAN NICOLAS,Conciliación,1844
2022,TRENQUE LAUQUEN,Conciliación,405
2022,ZARATE-CAMPANA,Conciliación,2087
2022,AVELLANEDA-LANUS,Allanamiento,0
2022,AZUL,Allanamiento,0
2022,AZUL Sede OLAVARRIA,Allanamiento,0
2022,AZUL Sede TANDIL,Allanamiento,0
2022,BAHIA BLANCA,Allanamiento,2
2022,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,0
2022,DOLORES,Allanamiento,5
2022,JUNIN,Allanamiento,0
2022,JUNIN Sede CHACABUCO,Allanamiento,0
2022,LA MATANZA,Allanamiento,2
2022,LA PLATA,Allanamiento,0
2022,LOMAS DE ZAMORA,Allanamiento,12
2022,MAR DEL PLATA,Allanamiento,7
2022,MERCEDES,Allanamiento,4
2022,MERCEDES Sede BRAGADO,Allanamiento,3
2022,MORENO-GRAL.RODRIGUEZ,Allanamiento,12
2022,MORON,Allanamiento,7
2022,NECOCHEA,Allanamiento,0
2022,PERGAMINO,Allanamiento,0
2022,QUILMES,Allanamiento,5
2022,QUILMES Sede FLORENCIO VARELA,Allanamiento,1
2022,SAN ISIDRO,Allanamiento,5
2022,SAN ISIDRO Sede PILAR,Allanamiento,2
2022,SAN MARTIN,Allanamiento,9
2022,SAN MARTIN Sede SAN MIGUEL,Allanamiento,0
2022,SAN NICOLAS,Allanamiento,1
2022,TRENQUE LAUQUEN,Allanamiento,3
2022,ZARATE-CAMPANA,Allanamiento,5
2022,AVELLANEDA-LANUS,Transacción,396
2022,AZUL,Transacción,0
2022,AZUL Sede OLAVARRIA,Transacción,0
2022,AZUL Sede TANDIL,Transacción,0
2022,BAHIA BLANCA,Transacción,7
2022,BAHIA BLANCA Sede TRES ARROYOS,Transacción,145
2022,DOLORES,Transacción,0
2022,JUNIN,Transacción,0
2022,JUNIN Sede CHACABUCO,Transacción,23
2022,LA MATANZA,Transacción,0
2022,LA PLATA,Transacción,298
2022,LOMAS DE ZAMORA,Transacción,2177
2022,MAR DEL PLATA,Transacción,2038
2022,MERCEDES,Transacción,0
2022,MERCEDES Sede BRAGADO,Transacción,282
2022,MORENO-GRAL.RODRIGUEZ,Transacción,0
2022,MORON,Transacción,10
2022,NECOCHEA,Transacción,0
2022,PERGAMINO,Transacción,0
2022,QUILMES,Transacción,2163
2022,QUILMES Sede FLORENCIO VARELA,Transacción,139
2022,SAN ISIDRO,Transacción,1497
2022,SAN ISIDRO Sede PILAR,Transacción,0
2022,SAN MARTIN,Transacción,1396
2022,SAN MARTIN Sede SAN MIGUEL,Transacción,27
2022,SAN NICOLAS,Transacción,0
2022,TRENQUE LAUQUEN,Transacción,0
2022,ZARATE-CAMPANA,Transacción,2
2022,AVELLANEDA-LANUS,Caducidad,278
2022,AZUL,Caducidad,1
2022,AZUL Sede OLAVARRIA,Caducidad,2
2022,AZUL Sede TANDIL,Caducidad,1
2022,BAHIA BLANCA,Caducidad,17
2022,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,39
2022,DOLORES,Caducidad,81
2022,JUNIN,Caducidad,39
2022,JUNIN Sede CHACABUCO,Caducidad,11
2022,LA MATANZA,Caducidad,235
2022,LA PLATA,Caducidad,120
2022,LOMAS DE ZAMORA,Caducidad,920
2022,MAR DEL PLATA,Caducidad,5
2022,MERCEDES,Caducidad,36
2022,MERCEDES Sede BRAGADO,Caducidad,17
2022,MORENO-GRAL.RODRIGUEZ,Caducidad,42
2022,MORON,Caducidad,462
2022,NECOCHEA,Caducidad,0
2022,PERGAMINO,Caducidad,24
2022,QUILMES,Caducidad,416
2022,QUILMES Sede FLORENCIO VARELA,Caducidad,2
2022,SAN ISIDRO,Caducidad,555
2022,SAN ISIDRO Sede PILAR,Caducidad,165
2022,SAN MARTIN,Caducidad,558
2022,SAN MARTIN Sede SAN MIGUEL,Caducidad,43
2022,SAN NICOLAS,Caducidad,229
2022,TRENQUE LAUQUEN,Caducidad,19
2022,ZARATE-CAMPANA,Caducidad,140
2022,AVELLANEDA-LANUS,Desistimiento,45
2022,AZUL,Desistimiento,10
2022,AZUL Sede OLAVARRIA,Desistimiento,2
2022,AZUL Sede TANDIL,Desistimiento,1
2022,BAHIA BLANCA,Desistimiento,2
2022,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,4
2022,DOLORES,Desistimiento,12
2022,JUNIN,Desistimiento,34
2022,JUNIN Sede CHACABUCO,Desistimiento,3
2022,LA MATANZA,Desistimiento,44
2022,LA PLATA,Desistimiento,25
2022,LOMAS DE ZAMORA,Desistimiento,154
2022,MAR DEL PLATA,Desistimiento,42
2022,MERCEDES,Desistimiento,23
2022,MERCEDES Sede BRAGADO,Desistimiento,13
2022,MORENO-GRAL.RODRIGUEZ,Desistimiento,15
2022,MORON,Desistimiento,48
2022,NECOCHEA,Desistimiento,0
2022,PERGAMINO,Desistimiento,0
2022,QUILMES,Desistimiento,114
2022,QUILMES Sede FLORENCIO VARELA,Desistimiento,5
2022,SAN ISIDRO,Desistimiento,48
2022,SAN ISIDRO Sede PILAR,Desistimiento,10
2022,SAN MARTIN,Desistimiento,61
2022,SAN MARTIN Sede SAN MIGUEL,Desistimiento,18
2022,SAN NICOLAS,Desistimiento,34
2022,TRENQUE LAUQUEN,Desistimiento,26
2022,ZARATE-CAMPANA,Desistimiento,35
2022,AVELLANEDA-LANUS,Interlocutorios,118
2022,AZUL,Interlocutorios,0
2022,AZUL Sede OLAVARRIA,Interlocutorios,5
2022,AZUL Sede TANDIL,Interlocutorios,241
2022,BAHIA BLANCA,Interlocutorios,30
2022,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,19
2022,DOLORES,Interlocutorios,29
2022,JUNIN,Interlocutorios,16
2022,JUNIN Sede CHACABUCO,Interlocutorios,84
2022,LA MATANZA,Interlocutorios,114
2022,LA PLATA,Interlocutorios,306
2022,LOMAS DE ZAMORA,Interlocutorios,276
2022,MAR DEL PLATA,Interlocutorios,37
2022,MERCEDES,Interlocutorios,99
2022,MERCEDES Sede BRAGADO,Interlocutorios,92
2022,MORENO-GRAL.RODRIGUEZ,Interlocutorios,44
2022,MORON,Interlocutorios,352
2022,NECOCHEA,Interlocutorios,11
2022,PERGAMINO,Interlocutorios,0
2022,QUILMES,Interlocutorios,148
2022,QUILMES Sede FLORENCIO VARELA,Interlocutorios,53
2022,SAN ISIDRO,Interlocutorios,138
2022,SAN ISIDRO Sede PILAR,Interlocutorios,72
2022,SAN MARTIN,Interlocutorios,527
2022,SAN MARTIN Sede SAN MIGUEL,Interlocutorios,40
2022,SAN NICOLAS,Interlocutorios,173
2022,TRENQUE LAUQUEN,Interlocutorios,0
2022,ZARATE-CAMPANA,Interlocutorios,76
2022,AVELLANEDA-LANUS,Incompetencia,73
2022,AZUL,Incompetencia,1
2022,AZUL Sede OLAVARRIA,Incompetencia,11
2022,AZUL Sede TANDIL,Incompetencia,5
2022,BAHIA BLANCA,Incompetencia,14
2022,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,7
2022,DOLORES,Incompetencia,22
2022,JUNIN,Incompetencia,1
2022,JUNIN Sede CHACABUCO,Incompetencia,0
2022,LA MATANZA,Incompetencia,26
2022,LA PLATA,Incompetencia,449
2022,LOMAS DE ZAMORA,Incompetencia,347
2022,MAR DEL PLATA,Incompetencia,39
2022,MERCEDES,Incompetencia,59
2022,MERCEDES Sede BRAGADO,Incompetencia,9
2022,MORENO-GRAL.RODRIGUEZ,Incompetencia,51
2022,MORON,Incompetencia,72
2022,NECOCHEA,Incompetencia,0
2022,PERGAMINO,Incompetencia,4
2022,QUILMES,Incompetencia,179
2022,QUILMES Sede FLORENCIO VARELA,Incompetencia,47
2022,SAN ISIDRO,Incompetencia,403
2022,SAN ISIDRO Sede PILAR,Incompetencia,112
2022,SAN MARTIN,Incompetencia,152
2022,SAN MARTIN Sede SAN MIGUEL,Incompetencia,25
2022,SAN NICOLAS,Incompetencia,66
2022,TRENQUE LAUQUEN,Incompetencia,2
2022,ZARATE-CAMPANA,Incompetencia,10
2022,AVELLANEDA-LANUS,Total Resueltas,3681
2022,AZUL,Total Resueltas,307
2022,AZUL Sede OLAVARRIA,Total Resueltas,557
2022,AZUL Sede TANDIL,Total Resueltas,1018
2022,BAHIA BLANCA,Total Resueltas,1627
2022,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,354
2022,DOLORES,Total Resueltas,1604
2022,JUNIN,Total Resueltas,1008
2022,JUNIN Sede CHACABUCO,Total Resueltas,261
2022,LA MATANZA,Total Resueltas,3016
2022,LA PLATA,Total Resueltas,6511
2022,LOMAS DE ZAMORA,Total Resueltas,6777
2022,MAR DEL PLATA,Total Resueltas,5352
2022,MERCEDES,Total Resueltas,1125
2022,MERCEDES Sede BRAGADO,Total Resueltas,640
2022,MORENO-GRAL.RODRIGUEZ,Total Resueltas,928
2022,MORON,Total Resueltas,3383
2022,NECOCHEA,Total Resueltas,249
2022,PERGAMINO,Total Resueltas,867
2022,QUILMES,Total Resueltas,4624
2022,QUILMES Sede FLORENCIO VARELA,Total Resueltas,544
2022,SAN ISIDRO,Total Resueltas,7720
2022,SAN ISIDRO Sede PILAR,Total Resueltas,1367
2022,SAN MARTIN,Total Resueltas,4716
2022,SAN MARTIN Sede SAN MIGUEL,Total Resueltas,1463
2022,SAN NICOLAS,Total Resueltas,3061
2022,TRENQUE LAUQUEN,Total Resueltas,532
2022,ZARATE-CAMPANA,Total Resueltas,2613
2023,AVELLANEDA-LANUS,Ingresadas,5312
2023,AZUL,Ingresadas,746
2023,AZUL Sede OLAVARRIA,Ingresadas,930
2023,AZUL Sede TANDIL,Ingresadas,1039
2023,BAHIA BLANCA,Ingresadas,1862
